scorer,movement,movement,movement,movement,movement,movement
individuals,individual_0,individual_0,individual_0,individual_0,individual_0,individual_0
bodyparts,H,H,H,T,T,T
coords,x,y,likelihood,x,y,likelihood
3179,716.482421875,716.2695922851562,0.9777488708496094,699.8151245117188,724.279052734375,0.9526175856590271
3180,712.9020385742188,716.275390625,0.9762447476387024,696.4118041992188,724.3244018554688,0.9619178175926208
3181,712.5365600585938,716.4671020507812,0.9734342098236084,695.9736938476562,724.432861328125,0.9598400592803955
3182,712.2127685546875,716.124755859375,0.9736310243606567,695.6517944335938,724.1148681640625,0.9573174715042114
3183,,,0.9817443490028381,,,0.9696289896965027
3184,763.91357421875,688.433349609375,0.9712315797805786,747.671630859375,695.9705810546875,0.9698153138160706
3185,760.4154663085938,688.3233642578125,0.9998329877853394,744.5328979492188,696.0179443359375,0.9975053071975708
3186,759.8983764648438,688.3003540039062,0.9847341775894165,744.0592651367188,695.9808349609375,0.9843490123748779
3187,,,0.9710641503334045,,,0.9701278209686279
3188,,,,,,
3189,,,0.9729070067405701,,,0.9712482690811157
3190,700.1739501953125,711.8697509765625,0.9655283689498901,684.0806274414062,720.4571533203125,0.96358722448349
3191,,,0.9964542984962463,,,0.9924871921539307
3192,,,0.9803114533424377,,,0.9751895666122437
3193,695.7603759765625,711.6593017578125,0.9651099443435669,679.764404296875,719.9395751953125,0.9688001275062561
3194,,,0.9874683618545532,,,0.9944899082183838
3195,,,0.9745438694953918,,,0.9745579361915588
3196,,,0.9889005422592163,,,1.0026061534881592
3197,,,0.9756918549537659,,,0.9759493470191956
3198,688.2021484375,707.8248291015625,0.9683660268783569,672.0172729492188,716.1828002929688,0.9694225788116455
3199,684.5982666015625,708.072998046875,0.9913482069969177,668.5912475585938,716.1177978515625,0.9762035012245178
3200,,,0.976982057094574,,,0.9501358270645142
3201,,,0.9782878756523132,,,0.9745228886604309
3202,680.414794921875,704.6629028320312,0.9822333455085754,664.4132080078125,713.048095703125,0.9748319983482361
3203,679.9232788085938,704.4991455078125,0.983359158039093,663.7723999023438,712.6845703125,0.9688706994056702
3204,676.7267456054688,704.4325561523438,0.9799718260765076,660.733642578125,712.5234985351562,0.9679045081138611
3205,676.1856079101562,704.284423828125,0.989494264125824,660.2473754882812,712.4437866210938,0.9801363348960876
3206,675.7926025390625,704.1143798828125,0.9735783934593201,659.6679077148438,712.0982666015625,0.9700767993927002
3207,,,0.9671670794487,,,0.9525125622749329
3208,,,0.9734157919883728,,,0.9701966643333435
3209,784.85791015625,672.2734985351562,0.9850760698318481,768.6044921875,680.0830078125,0.9763217568397522
3210,,,0.9839513301849365,,,0.9679807424545288
3211,668.0936889648438,700.5575561523438,0.9845847487449646,651.8245849609375,708.2864379882812,0.9638339281082153
3212,,,0.9768534898757935,,,0.9792057871818542
3213,719.762451171875,671.9498901367188,0.9309889078140259,704.4466552734375,680.0148315429688,0.9382519721984863
3214,,,0.9686342477798462,,,0.9751303791999817
3215,776.8051147460938,668.4783935546875,0.9805772304534912,760.4816284179688,676.1076049804688,0.9796913266181946
3216,,,0.8320884704589844,,,0.9684655666351318
3217,,,0.977053701877594,760.3309936523438,688.8165283203125,0.9534948468208313
3218,,,0.9816612005233765,,,0.9590863585472107
3219,655.77587890625,696.7138061523438,0.9828064441680908,639.3872680664062,704.1199340820312,0.960488498210907
3220,652.349609375,696.621337890625,0.97624272108078,636.3419189453125,703.8999633789062,0.9597447514533997
3221,651.945556640625,696.5284423828125,0.9888860583305359,635.8634643554688,703.8238525390625,0.9688258171081543
3222,,,0.983185887336731,,,0.974188506603241
3223,,,0.9780240654945374,,,0.9679301977157593
3224,764.820068359375,660.0945434570312,0.9832173585891724,748.4673461914062,668.197998046875,0.9766213893890381
3225,,,0.9741953015327454,,,0.966683030128479
3226,,,0.975679337978363,,,0.965912938117981
3227,,,0.9922695755958557,,,0.9820562601089478
3228,,,0.989802896976471,,,0.9784154295921326
3229,,,0.9835330247879028,,,0.9710432887077332
3230,632.6390380859375,692.905029296875,0.9013052582740784,620.7940063476562,696.8366088867188,0.9015610218048096
3231,632.1976318359375,692.708251953125,0.9299541711807251,620.0925903320312,696.8973999023438,0.903239905834198
3232,635.154052734375,692.3920288085938,0.9541026949882507,619.7759399414062,699.56689453125,0.9556335806846619
3233,632.1544799804688,689.3306884765625,0.9724758267402649,616.5274047851562,696.509033203125,0.9471494555473328
3234,632.29296875,688.8436889648438,0.986431360244751,616.1062622070312,696.1173095703125,0.9766520857810974
3235,631.8859252929688,688.5707397460938,0.9855964779853821,615.5672607421875,695.8002319335938,0.965158998966217
3236,,,0.9856962561607361,,,0.9699654579162598
3237,,,1.0075875520706177,,,0.9849405884742737
3238,,,0.9652944207191467,,,0.9670563340187073
3239,683.6714477539062,656.5691528320312,0.9748380184173584,667.9663696289062,660.632080078125,0.9560713768005371
3240,683.8225708007812,653.2940673828125,1.0000032186508179,667.5478515625,657.6051635742188,0.9769210815429688
3241,,,0.9911440014839172,,,0.965191662311554
3242,,,0.958806574344635,,,0.9569761753082275
3243,,,0.9588242769241333,,,0.963866651058197
3244,737.05859375,648.2606811523438,0.9657169580459595,720.64990234375,655.5593872070312,0.96464604139328
3245,,,0.9496126770973206,,,0.9415704011917114
3246,,,0.9738274812698364,,,0.9718330502510071
3247,732.8568115234375,644.327392578125,0.9794780015945435,716.3800659179688,652.1029663085938,0.9656124711036682
3248,732.416015625,644.501953125,0.9663333892822266,715.8392333984375,652.0242309570312,0.9597206711769104
3249,,,,,,
3250,,,0.9872255325317383,,,0.9816914796829224
3251,,,0.5511384606361389,,,0.8640722632408142
3252,,,0.8880597949028015,,,0.8752238154411316
3253,,,0.9726117849349976,,,0.9717468619346619
3254,,,0.7205623388290405,,,0.8415473103523254
3255,,,0.9598297476768494,,,0.955767035484314
3256,599.471923828125,676.7314453125,0.9696689248085022,583.88916015625,683.8738403320312,0.9581285715103149
3257,,,0.8520579934120178,,,0.8496159911155701
3258,,,0.9752867817878723,,,0.9358071088790894
3259,,,0.9083604216575623,,,0.9723964929580688
3260,724.1414794921875,657.2086791992188,0.9359230399131775,708.8311767578125,661.125,0.9775314927101135
3261,723.7037963867188,657.208740234375,0.9534515142440796,708.2172241210938,661.2412719726562,0.9871139526367188
3262,720.338134765625,656.8784790039062,0.9102784991264343,708.5595703125,660.6805419921875,0.9320039749145508
3263,,,0.8953145146369934,705.1994018554688,660.489501953125,0.9473537802696228
3264,,,,,,
3265,,,0.8014112114906311,,,0.6984606385231018
3266,,,0.8113955855369568,,,0.8838942646980286
3267,,,0.8326365351676941,,,0.8684232234954834
3268,,,0.7939740419387817,,,0.732270359992981
3269,,,0.9235255122184753,,,0.9212980270385742
3270,576.058837890625,668.7448120117188,0.9092236757278442,,,0.885798454284668
3271,,,0.7647932767868042,,,0.833204984664917
3272,,,0.8878578543663025,,,0.9543351531028748
3273,,,0.837602972984314,696.1166381835938,652.5028686523438,0.9421411752700806
3274,,,0.8153675198554993,692.7127075195312,652.3246459960938,0.9537656307220459
3275,,,0.9085900187492371,688.9556274414062,652.1906127929688,0.9706899523735046
3276,703.900390625,644.8883666992188,0.9145182371139526,688.7561645507812,649.1188354492188,0.9735075235366821
3277,703.5599365234375,644.982666015625,0.9299888610839844,688.3587646484375,649.04931640625,0.9691099524497986
3278,700.3936767578125,644.5862426757812,0.9208077788352966,685.2410278320312,648.69873046875,0.9726802706718445
3279,700.035888671875,644.1638793945312,0.9415879845619202,684.7446899414062,648.4762573242188,0.9716223478317261
3280,,,0.9294681549072266,,,0.9165042638778687
3281,,,0.9483630061149597,,,0.9157776832580566
3282,,,0.8784404993057251,,,0.8902694582939148
3283,,,0.9103050827980042,,,0.9156790375709534
3284,,,0.9572675228118896,,,0.951304018497467
3285,,,0.8482499718666077,,,0.9151896834373474
3286,,,0.9271373748779297,676.886962890625,641.1155395507812,0.9854175448417664
3287,691.7520751953125,639.9581298828125,0.9073484539985657,676.5643310546875,640.8282470703125,0.9861696362495422
3288,,,0.8724929094314575,673.4208374023438,640.6096801757812,0.964442253112793
3289,,,0.8816160559654236,673.0206909179688,640.3006591796875,0.9715754985809326
3290,,,0.9483769536018372,669.3530883789062,637.1934814453125,0.9661673903465271
3291,684.5328369140625,633.2658081054688,0.9340577721595764,669.0693359375,637.062255859375,0.9731748700141907
3292,,,0.9057231545448303,,,0.8611658215522766
3293,,,0.9320871233940125,,,0.9842063784599304
3294,,,0.6455417275428772,,,0.8338738679885864
3295,,,0.8925489783287048,,,0.9175499081611633
3296,,,0.791574239730835,,,0.9067203402519226
3297,,,0.920517086982727,,,0.962974488735199
3298,,,0.9842617511749268,,,0.9654558897018433
3299,,,0.34760886430740356,,,0.9515531659126282
3300,,,0.8923622965812683,,,0.9535425305366516
3301,,,0.9018598198890686,656.785400390625,629.0696411132812,0.9633651971817017
3302,,,0.9692047238349915,,,0.9686166048049927
3303,,,0.8227910995483398,,,0.9512176513671875
3304,,,0.9523473978042603,,,0.9310746788978577
3305,,,0.9184558987617493,,,0.972229540348053
3306,663.892333984375,621.1633911132812,0.9304264783859253,648.6404418945312,625.4793090820312,0.9766516089439392
3307,660.6427001953125,621.1424560546875,0.9395650029182434,645.3662719726562,625.1559448242188,0.9823512434959412
3308,659.9531860351562,621.0381469726562,0.9191890954971313,644.7901000976562,624.9518432617188,0.9647583961486816
3309,,,0.8598355650901794,644.87841796875,624.5706176757812,0.9474384188652039
3310,,,0.8831397891044617,644.885498046875,621.3504638671875,0.9255622625350952
3311,,,0.8696610331535339,644.6607666015625,621.0182495117188,0.9148626923561096
3312,,,0.839059591293335,644.2782592773438,620.942626953125,0.9396926164627075
3313,,,0.8915467262268066,640.7000122070312,620.844970703125,0.9669238328933716
3314,,,0.5274668335914612,,,0.9259717464447021
3315,,,0.8776406049728394,,,0.8529559373855591
3316,,,0.9371976256370544,,,0.930433452129364
3317,,,0.8345109224319458,,,0.9391869902610779
3318,,,0.8539859652519226,632.7951049804688,617.039794921875,0.9530655145645142
3319,,,0.8854490518569946,629.1993408203125,616.8544311523438,0.9419628977775574
3320,,,0.81761634349823,629.2138671875,616.6536254882812,0.9420275688171387
3321,,,0.4879263639450073,,,0.9677042365074158
3322,,,0.6669980883598328,560.0676879882812,612.9319458007812,0.9493557810783386
3323,,,0.7113086581230164,556.5594482421875,612.8876342773438,0.9856669902801514
3324,,,0.7226458787918091,556.2024536132812,612.697998046875,0.9695298671722412
3325,,,0.805716335773468,552.8206787109375,612.7581787109375,0.9950394034385681
3326,,,0.7893325090408325,,,0.9429512023925781
3327,,,0.7918663024902344,621.0802001953125,612.1599731445312,0.9273838996887207
3328,,,0.887515664100647,616.8440551757812,612.3789672851562,0.9561547636985779
3329,,,0.6070227026939392,,,0.9123371839523315
3330,,,0.8293025493621826,,,0.8075170516967773
3331,,,0.9361127018928528,,,0.9202450513839722
3332,,,0.58872389793396,,,0.8995534181594849
3333,,,0.8810386657714844,,,0.8648467063903809
3334,,,0.4501417577266693,,,0.973000168800354
3335,,,0.9510412216186523,,,0.9564648270606995
3336,491.6448059082031,629.2886352539062,0.9768441319465637,475.6734619140625,636.36572265625,0.9805080890655518
3337,,,0.6369023323059082,,,0.859147846698761
3338,,,0.8238251209259033,,,0.9558408260345459
3339,,,0.89054274559021,540.5460815429688,608.6246948242188,0.9447284936904907
3340,,,0.8542866706848145,,,0.784084677696228
3341,,,0.7836418151855469,,,0.9503670334815979
3342,,,0.7760138511657715,,,0.8871979713439941
3343,,,0.8856295347213745,,,0.8530296087265015
3344,,,,,,
3345,,,0.7762407660484314,,,0.9056715965270996
3346,,,0.8057475090026855,,,0.8043704032897949
3347,,,0.6861408352851868,,,0.9218119382858276
3348,,,0.3638737201690674,,,0.9843498468399048
3349,,,0.62593013048172,,,0.868390679359436
3350,,,0.359711617231369,,,0.941353440284729
3351,,,0.9506223797798157,,,0.951579749584198
3352,531.3302612304688,608.771728515625,0.9519938826560974,515.8572387695312,616.3417358398438,0.935939610004425
3353,,,0.8445360064506531,,,0.7446537017822266
3354,,,0.8386419415473938,,,0.7116198539733887
3355,,,0.958584189414978,,,0.9648098349571228
3356,,,0.9639164209365845,,,0.9739840030670166
3357,595.6563720703125,604.810791015625,0.9725423455238342,580.2529296875,612.2827758789062,0.9793069958686829
3358,,,0.7288309931755066,,,0.8217567205429077
3359,,,1.0002481937408447,,,0.9898459911346436
3360,591.676025390625,608.2635498046875,0.9742753505706787,576.2274169921875,615.7705078125,0.9806978106498718
3361,,,0.917058527469635,,,0.9082152247428894
3362,467.7036437988281,640.7847290039062,0.958814799785614,452.0378112792969,644.869384765625,0.9529086947441101
3363,467.71343994140625,640.91162109375,0.9815390110015869,451.81005859375,647.994873046875,0.9745535254478455
3364,,,0.9185798168182373,,,0.8885674476623535
3365,,,0.9890494346618652,,,0.9828229546546936
3366,,,0.9286173582077026,,,0.9490588307380676
3367,,,0.9275644421577454,,,0.9495203495025635
3368,,,0.9864891767501831,,,0.9849864840507507
3369,,,,,,
3370,,,0.8351609706878662,,,0.8341599702835083
3371,,,0.7920149564743042,,,0.7273867726325989
3372,,,0.968146800994873,,,0.9790315628051758
3373,,,0.8027361035346985,,,0.7082288265228271
3374,,,0.9599776864051819,,,0.9697171449661255
3375,,,0.8947288990020752,,,0.8981288075447083
3376,,,0.9572320580482483,,,0.9489971995353699
3377,,,,,,
3378,,,0.9476885795593262,,,0.9384753108024597
3379,455.7332458496094,653.1890869140625,0.9678513407707214,440.1454772949219,660.4271240234375,0.9626177549362183
3380,,,0.986555814743042,,,0.9970698356628418
3381,,,0.6348960995674133,,,0.8334808349609375
3382,,,0.9296571016311646,,,0.9032383561134338
3383,451.8231506347656,656.7510986328125,0.9697293639183044,436.06048583984375,664.0103149414062,0.9677521586418152
3384,451.5422058105469,656.7447509765625,0.9763510823249817,435.6208801269531,664.1860961914062,0.9793198108673096
3385,,,0.9873520731925964,,,0.977573037147522
3386,500.2912902832031,628.2169189453125,0.9889503121376038,484.1812438964844,636.0953979492188,0.9775898456573486
3387,,,0.9639335870742798,,,0.9618772268295288
3388,564.8147583007812,616.6707763671875,0.9793875813484192,552.6942749023438,628.6138916015625,0.9527114629745483
3389,564.500244140625,616.7713012695312,0.9722312688827515,552.23974609375,628.6458129882812,0.9528641104698181
3390,,,0.9793874025344849,,,0.9784247875213623
3391,492.843505859375,632.2320556640625,0.9901031255722046,476.8451232910156,639.7611083984375,0.9945279359817505
3392,492.62518310546875,632.1668090820312,0.9930849075317383,476.493896484375,639.86083984375,0.9884172677993774
3393,492.53460693359375,632.1282958984375,0.9813899993896484,476.3369445800781,640.0130004882812,0.9803379774093628
3394,492.1022644042969,632.2814331054688,0.974619448184967,475.9851989746094,640.3604736328125,0.9712156057357788
3395,,,0.7634003162384033,,,0.8732615113258362
3396,,,0.9222383499145508,,,0.924299955368042
3397,,,0.8523533344268799,528.2364501953125,645.0361938476562,0.9299300909042358
3398,,,0.8602724075317383,524.8455200195312,647.7572021484375,0.907101035118103
3399,,,0.885130763053894,521.2076416015625,648.1353759765625,0.9207045435905457
3400,,,0.8909028768539429,520.6776123046875,648.5772705078125,0.9492249488830566
3401,,,0.9026178121566772,517.0239868164062,649.0014038085938,0.9430310130119324
3402,528.25537109375,644.67578125,0.9235772490501404,513.309814453125,652.0897827148438,0.9450744390487671
3403,,,0.990612804889679,,,0.9910948872566223
3404,431.847412109375,664.3096923828125,0.9906255602836609,415.74456787109375,672.2889404296875,0.9912415742874146
3405,428.69207763671875,664.4182739257812,0.9825088381767273,412.823486328125,672.4115600585938,0.9953500628471375
3406,428.316650390625,664.5906982421875,0.9887232184410095,412.3482666015625,672.6787109375,0.9958196878433228
3407,,,,,,
3408,,,0.9782385230064392,,,0.9888951778411865
3409,424.4510192871094,664.875,0.9772624969482422,408.3560791015625,673.0712890625,0.9886782169342041
3410,,,0.9423571228981018,,,0.9656731486320496
3411,511.9365539550781,652.8707885742188,0.9530397653579712,496.7181701660156,660.1354370117188,0.9709333181381226
3412,,,0.8901402354240417,496.3749084472656,660.0556030273438,0.9595968127250671
3413,,,0.9210190773010254,492.6141357421875,660.4560546875,0.9752988815307617
3414,504.0959167480469,656.44482421875,0.9316516518592834,488.8719177246094,660.709228515625,0.9751059412956238
3415,,,,,,
3416,,,0.9790156483650208,,,0.9878342151641846
3417,412.1015625,667.853759765625,0.9629395008087158,395.8849182128906,675.9671020507812,0.9768538475036621
3418,408.4475402832031,668.309326171875,0.9809513092041016,392.2809143066406,676.2399291992188,0.9770774245262146
3419,408.2471008300781,668.147216796875,0.9598396420478821,391.9854736328125,676.3052978515625,0.9767090678215027
3420,404.80755615234375,668.156494140625,0.9796276688575745,388.58697509765625,676.2753295898438,0.9815808534622192
3421,404.3281555175781,668.042724609375,0.9699651002883911,388.2287292480469,676.4100952148438,0.9750306606292725
3422,400.7420349121094,668.095458984375,0.989246666431427,384.7818298339844,676.4177856445312,0.997222900390625
3423,400.2426452636719,668.1392211914062,0.9802771806716919,384.2737121582031,676.4749145507812,0.985576331615448
3424,399.9541320800781,668.0729370117188,0.9677877426147461,383.8503112792969,676.4390258789062,0.9756571650505066
3425,396.5975341796875,668.1121215820312,0.9829221367835999,380.50341796875,676.3276977539062,0.9764809012413025
3426,396.2437744140625,668.0103759765625,0.9696817994117737,380.0763854980469,676.2686157226562,0.9726240038871765
3427,392.7228698730469,668.1030883789062,0.9844783544540405,376.72735595703125,676.2853393554688,0.9886212944984436
3428,392.623046875,667.794677734375,0.9770451784133911,376.58868408203125,676.0711059570312,0.9827814102172852
3429,392.24688720703125,667.7123413085938,0.9644174575805664,376.162109375,675.948486328125,0.9811393618583679
3430,391.9203186035156,667.6368408203125,0.9595608115196228,375.8642272949219,675.8014526367188,0.9863088726997375
3431,,,0.8710756301879883,,,0.9734602570533752
3432,,,0.829362690448761,448.5356750488281,668.6250610351562,0.9573131203651428
3433,,,0.8650380373001099,445.1316833496094,668.628662109375,0.9443109035491943
3434,,,0.8475589752197266,444.800048828125,668.619140625,0.9610520601272583
3435,,,0.8369374871253967,444.5840759277344,668.6024780273438,0.9507143497467041
3436,,,0.7679334878921509,,,0.8952540159225464
3437,,,0.7900731563568115,,,0.9551889300346375
3438,,,0.7959320545196533,443.7192077636719,668.437255859375,0.9434908628463745
3439,,,0.7916719317436218,440.60888671875,668.3245239257812,0.9065387845039368
3440,,,0.7712743878364563,440.123291015625,668.4424438476562,0.9145434498786926
3441,,,0.7960518002510071,,,0.8583952188491821
3442,,,0.8611113429069519,,,0.9009259343147278
3443,,,0.8879218697547913,432.3571472167969,668.5441284179688,0.929378867149353
3444,,,0.9760503172874451,428.94671630859375,671.680908203125,0.9550720453262329
3445,440.7083740234375,664.0094604492188,0.9720608592033386,428.8018798828125,671.6756591796875,0.954343318939209
3446,440.36181640625,663.89013671875,0.9762470722198486,428.46929931640625,671.5299072265625,0.951720118522644
3447,440.48974609375,660.4718017578125,0.9674650430679321,425.0245361328125,667.7703857421875,0.9607200026512146
3448,437.0938720703125,663.6334228515625,0.9805539846420288,424.9449462890625,671.2933349609375,0.9516101479530334
3449,440.0329284667969,660.2326049804688,0.9589501619338989,424.6581726074219,667.8651123046875,0.9727096557617188
3450,439.6583251953125,660.1502075195312,0.9430111646652222,424.4338073730469,667.8447265625,0.9800723791122437
3451,436.5755310058594,660.0488891601562,0.936257541179657,424.38818359375,667.8082275390625,0.9818017482757568
3452,436.3981628417969,659.9766845703125,0.9311133623123169,424.30615234375,667.8513793945312,0.9778211712837219
3453,436.5684814453125,660.1542358398438,0.9302454590797424,421.43975830078125,667.938232421875,0.9614450335502625
3454,433.2640075683594,659.99267578125,0.926868200302124,421.16375732421875,667.8869018554688,0.9568166732788086
3455,433.0226135253906,659.7581176757812,0.9294138550758362,421.0323486328125,667.9027709960938,0.9499542117118835
3456,,,,,,
3457,,,0.957689106464386,,,0.9774705767631531
3458,376.5146484375,648.431396484375,0.9619313478469849,360.59100341796875,657.0286865234375,0.9822397828102112
3459,376.5602111816406,648.2814331054688,0.9633709192276001,360.6065979003906,656.8469848632812,0.9834322333335876
3460,376.8675231933594,647.9065551757812,0.9696117639541626,360.8653259277344,656.327392578125,0.9792242050170898
3461,379.8604736328125,647.664306640625,0.9483983516693115,363.8509826660156,656.189453125,0.9727490544319153
3462,,,0.9573333263397217,,,0.9616938233375549
3463,440.408203125,645.2494506835938,0.9535756707191467,420.6235046386719,649.09912109375,0.9504122734069824
3464,,,0.9492624402046204,,,0.9298465251922607
3465,432.3460998535156,656.1896362304688,0.9596806764602661,,,0.8764263987541199
3466,,,0.7497605681419373,,,0.8457040190696716
3467,,,0.7369356155395508,,,0.8632931709289551
3468,,,0.793316662311554,,,0.8863710165023804
3469,,,0.770695686340332,,,0.8733426332473755
3470,,,0.7614061236381531,,,0.8353723287582397
3471,,,0.7841357588768005,,,0.8277137875556946
3472,,,0.856407880783081,,,0.8682014346122742
3473,,,0.7915441393852234,,,0.8006730675697327
3474,,,0.8067792654037476,,,0.7898979783058167
3475,,,0.8293492197990417,,,0.8456869125366211
3476,,,0.7853434681892395,,,0.8175517320632935
3477,,,0.8031775951385498,,,0.8470829129219055
3478,,,0.8895552754402161,,,0.7498611807823181
3479,,,0.8518469333648682,,,0.7347873449325562
3480,,,0.8503605127334595,,,0.7363675236701965
3481,,,,,,
3482,,,0.8299086689949036,,,0.7350811958312988
3483,,,0.8464078307151794,,,0.7897964119911194
3484,,,0.890933632850647,,,0.9004077315330505
3485,,,0.9305527806282043,436.68328857421875,648.6964721679688,0.9379879236221313
3486,428.3407897949219,657.2130126953125,0.9698461890220642,437.1286926269531,645.4028930664062,0.9888045191764832
3487,425.5142517089844,656.965087890625,0.9858425259590149,437.346435546875,645.1297607421875,0.9850460290908813
3488,,,0.8893612623214722,,,0.8338239789009094
3489,,,0.834949254989624,,,0.7821962237358093
3490,,,0.7803283929824829,,,0.7659881114959717
3491,,,0.8928512334823608,,,0.9221073985099792
3492,,,,,,
3493,,,0.8144531846046448,,,0.8094540238380432
3494,,,0.8085702657699585,,,0.7815631031990051
3495,,,0.829254150390625,,,0.8096175789833069
3496,,,0.8599076867103577,,,0.8378653526306152
3497,,,0.907865047454834,,,0.8854910731315613
3498,,,0.8137016296386719,,,0.8076093196868896
3499,,,0.8504021763801575,,,0.8489629626274109
3500,,,0.966774582862854,,,0.931861400604248
3501,,,0.8215669989585876,,,0.8639535903930664
3502,,,0.8141673803329468,,,0.8627066612243652
3503,,,0.7980172634124756,,,0.8313637971878052
3504,,,0.9787466526031494,,,0.9460461735725403
3505,1020.7310180664062,648.18994140625,0.9802455306053162,1001.1013793945312,639.8938598632812,0.9590712189674377
3506,1020.8848876953125,648.2811889648438,0.9881126880645752,1004.2007446289062,639.8754272460938,0.9642207622528076
3507,1021.0,648.3161010742188,0.9880877137184143,1004.4014892578125,639.85205078125,0.9687167406082153
3508,1021.19384765625,648.541259765625,0.9900593757629395,1004.6553955078125,639.9888305664062,0.9686333537101746
3509,1024.231201171875,648.691650390625,0.9922007322311401,1007.65380859375,640.2207641601562,0.9522532820701599
3510,1024.3701171875,648.9303588867188,0.9920205473899841,1007.8839721679688,640.321044921875,0.9619771242141724
3511,1024.50830078125,649.0739135742188,0.9892407655715942,1008.0697631835938,640.3761596679688,0.9690932631492615
3512,1024.732421875,649.3084106445312,0.9860212802886963,1008.4298706054688,640.4428100585938,0.9740651845932007
3513,1024.849365234375,652.5342407226562,0.9822887778282166,1008.707763671875,640.4700317382812,0.9614514708518982
3514,1024.841064453125,652.7422485351562,0.9679172039031982,1008.90576171875,640.3795776367188,0.9816291928291321
3515,1027.8939208984375,655.7315673828125,0.9697889089584351,1011.8968505859375,640.503662109375,0.963387131690979
3516,1027.9725341796875,655.9454345703125,0.9711188077926636,1012.0843505859375,640.582763671875,0.9682881236076355
3517,1028.0185546875,656.18115234375,0.9806368947029114,1012.2237548828125,640.6633911132812,0.9753608107566833
3518,1028.065185546875,656.2984619140625,0.9821040034294128,1012.3193969726562,640.7423706054688,0.978187620639801
3519,1028.0576171875,656.4163208007812,0.9862270951271057,1012.4099731445312,640.7877807617188,0.9819849133491516
3520,1028.1875,656.407958984375,0.9817715883255005,1012.6223754882812,640.779052734375,0.9874392151832581
3521,1028.1893310546875,656.4978637695312,0.9799965620040894,1012.8118896484375,640.810302734375,0.9978631138801575
3522,1028.302001953125,656.6256713867188,0.9799521565437317,1013.0089111328125,640.9033203125,0.9980746507644653
3523,1031.4398193359375,659.775634765625,0.9690578579902649,1016.0130004882812,644.2227172851562,0.9386536478996277
3524,1031.5364990234375,659.952392578125,0.9686937928199768,1016.1356811523438,644.21435546875,0.9500705003738403
3525,1031.6971435546875,660.0847778320312,0.9695204496383667,1016.288818359375,644.2781982421875,0.9577381014823914
3526,1028.8990478515625,660.1121826171875,0.968825101852417,1016.4746704101562,644.1651611328125,0.9643868803977966
3527,1028.9630126953125,660.0921020507812,0.9751449227333069,1016.646484375,644.044677734375,0.9741609692573547
3528,1029.16162109375,660.10595703125,0.9744642376899719,1016.8570556640625,644.0548095703125,0.9802454113960266
3529,1029.26904296875,660.2034301757812,0.977790892124176,1017.054931640625,644.1267700195312,0.9813012480735779
3530,1029.3739013671875,660.2984008789062,0.9737474322319031,1017.2186889648438,644.2042236328125,0.9814887642860413
3531,1029.406494140625,660.4909057617188,0.9755111336708069,1017.3767700195312,644.374267578125,0.979972779750824
3532,1029.48193359375,660.4744262695312,0.9704152941703796,1017.4862670898438,644.39404296875,0.9854104518890381
3533,1035.527587890625,660.51708984375,0.9672853946685791,1020.1320190429688,644.6448974609375,0.9619319438934326
3534,1035.6771240234375,660.5391235351562,0.9639021158218384,1020.3215942382812,644.6857299804688,0.967296302318573
3535,1032.9114990234375,660.595947265625,0.956214189529419,1020.5045166015625,644.743408203125,0.9668295979499817
3536,1032.9686279296875,660.6887817382812,0.9610825777053833,1020.6702880859375,644.805419921875,0.9722200036048889
3537,1032.9989013671875,660.7173461914062,0.9631988406181335,1020.7841186523438,644.8629150390625,0.9787065982818604
3538,1032.99267578125,664.0711669921875,0.9789484739303589,1021.0767211914062,647.8281860351562,0.9559740424156189
3539,1033.037841796875,664.1500854492188,0.9781469702720642,1021.1770629882812,647.9007568359375,0.955977737903595
3540,1033.0750732421875,664.101318359375,0.975102424621582,1021.3489379882812,647.80517578125,0.9595687985420227
3541,1033.2412109375,664.2540283203125,0.977044939994812,1024.413330078125,647.9657592773438,0.9575442671775818
3542,1036.5599365234375,664.379150390625,0.9613075256347656,1024.3306884765625,648.274658203125,0.9535822868347168
3543,1036.72998046875,664.6270751953125,0.9634169340133667,1024.5423583984375,648.484130859375,0.9604451060295105
3544,1036.7501220703125,664.8364868164062,0.9719392657279968,1024.7689208984375,648.5853271484375,0.9693244695663452
3545,1036.8062744140625,664.9263916015625,0.9812027215957642,1024.9365234375,648.630615234375,0.9724206924438477
3546,1036.8236083984375,664.9246826171875,0.9846866130828857,1025.051025390625,648.616943359375,0.9741756916046143
3547,1036.8758544921875,664.9672241210938,0.986515462398529,1028.0833740234375,648.6867065429688,0.9763186573982239
3548,1036.906982421875,665.0345458984375,0.9887418746948242,1028.1732177734375,648.7426147460938,0.9793581366539001
3549,1036.88623046875,664.9976806640625,0.9870307445526123,1028.201416015625,648.7571411132812,0.9860252141952515
3550,1036.9051513671875,665.0360717773438,0.9881613254547119,1028.2698974609375,648.8436279296875,0.9816608428955078
3551,1037.088623046875,668.1531372070312,0.9819369316101074,1028.5723876953125,651.7393798828125,0.9619174599647522
3552,1037.10009765625,668.1880493164062,0.9818903803825378,1028.5634765625,651.7810668945312,0.9607980847358704
3553,,,,,,
3554,,,0.9714030027389526,,,0.9509724378585815
3555,1040.615966796875,668.7615966796875,0.9759301543235779,1028.751708984375,652.4071655273438,0.9544863104820251
